Lead_ID,First_Name,Last_Name,Email_Address,Phone,Company,Job_Title,Industry_Sector,Status,Source,Country_Code,State,Zip_Code,Annual_Revenue_USD,Employee_Count,Size,Rating,Score,Campaign_Code,Product_Interest,Date_Created,Date_Converted,Last_Activity,Notes,Web_Site,Region
LATAM-LEAD-000268,Luis,Pérez,luis.pérez@futurotech.com.ar,+57 419301850,FuturoTech,Jefe de TI,Tech,Contacted,Trade Show,Peru,BA,,27029313.0,,201-1000,Hot,32.0,,Cloud Suite,2022-04-12,,2022-07-11,Lead from Website,,LATAM
LATAM-LEAD-000269,Luis,Oliveira,luis.oliveira@solucionessmart.cl,+55 60 98926-3329,SolucionesSmart,Dir,Tech,NEW,Advertisement,Brazil,RJ,,16649237.0,,201-1000,,99.0,CUMBRE-TECH-2024,Analytics Platform,2022-08-23,,2022-08-23,,,LATAM
LATAM-LEAD-000270,Patricia,Morales,patricia.morales@tecnobrasil.com,+57 685443106,TecnoBrasil,CEO,Health,Disqualified,Trade Show,Argentina,,10558.0,30207353.0,2682.0,11-50,HOT,32.0,EMAIL-NUTRICION,Cloud,2024-11-10,,2025-02-06,Lead from Referral,,LATAM
LATAM-LEAD-000271,José,Morales,JOSÉ.MORALES@dataargentina.com.ar,+54 9 75 8900-1195,DataArgentina,CEO,Education,Converted,web form,Colombia,,20675.0,47026468.0,,1-10,C,57.0,T4-2024-WEBINAR,Cloud,2023-09-16,2023-10-09,2023-10-02,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000272,Miguel,Silva,miguel.silva@solucionessmart.com,+55 67 96310-5241,SolucionesSmart,Director,Health,Disqualified,Advertisement,CL,MG,11230.0,15161959.0,4819.0,Large,A,81.0,EMAIL-NUTRICION,cloud suite,2022-07-10,,2022-08-08,,,LATAM
LATAM-LEAD-000273,Miguel,Morales,miguel.morales@example.com.br,+54 9 45 9738-1707,,Dir,Manufacturing,NEW,Advertisement,,SP,55146.0,22977759.0,1338.0,Large,Hot,99.0,,Security Suite,2023-11-14,,2023-12-22,Lead from Partner,,LATAM
LATAM-LEAD-000274,Maria,Santos,maria.santos@dataargentina.cl,+54 9 75 8469-3485,DataArgentina,VP Ventas,Tech,NEW,Website,Peru,,45174.0,45754176.0,,201-1000,Hot,33.0,t4-2024-webinar,Integration Tools,2022-04-15,,2022-05-29,Lead from Web Form,www.dataargentina.com.br,LATAM
LATAM-LEAD-000275,Miguel,Morales,miguel.morales@cloudchile.com,+54 9 66 8474-8193,CloudChile,Dir,Education,Converted,Advertisement,Brazil,RJ,63250.0,,3847.0,1 to 10,Cold,97.0,EMAIL-NUTRICION,Cloud Suite,2024-04-15,2024-07-29,2024-04-25,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000276,Ana,Martínez,ana@invalid,+54 9 93 3751-5709,DataArgentina,CEO,Healthcare,,LinkedIn,Argentina,RJ,,,1892.0,1000+,B,100.0,EMAIL-NUTRICION,cloud suite,2022-09-24,,2022-09-27,Lead from Partner,www.dataargentina.com.br,LATAM
LATAM-LEAD-000277,Luis,Morales,luis.morales@innovacolombia.com.co,+55 49 91480-3237,InnovaColombia,gerente,Education,Converted,LinkedIn,Colombia,SP,,17877211.0,4562.0,Small,B,99.0,CUMBRE-TECH-2024,Analytics Platform,2022-01-05,,,Lead from Website,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000278,Fernando,Silva,fernando@invalid,+55 66 96720-5959,DigitalPeru,VP Ventas,Education,Disqualified,Email Marketing,Brazil,MG,93563.0,36631143.0,1488.0,1-10,A,16.0,PROMO-NAVIDAD-2024,Cloud Suite,2022-12-08,,2022-12-17,Lead from Web Form,www.digitalperu.com.br,LATAM
LATAM-LEAD-000279,Maria,Fernández,maria.fernández@solucionessmart.com,+54 9 71 3612-9509,SolucionesSmart,,Retail,Nurturing,Referral,AR,BA,63568.0,7690031.0,4740.0,Medium,B,54.0,T4-2024-WEBINAR,Analytics Platform,2024-04-01,,,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000280,Carlos,González,carlos.gonzález@tecnobrasil.com.br,+55 97 92608-1059,TecnoBrasil,Director,TECH,Converted,Advertisement,Chile,,18758.0,35656107.0,1136.0,11-50,Hot,34.0,EMAIL-NUTRICION,Integration Tools,2022-02-09,2022-03-27,,Lead from Website,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000281,Maria,Martínez,MARIA.MARTÍNEZ@cloudchile.com.co,+54 9 53 5789-9894,CloudChile,CEO,Retail,NEW,Web Form,Peru,,28580.0,46324215.0,3269.0,,Hot,11.0,CUMBRE-TECH-2024,Security Suite,2024-04-10,,2024-06-25,,,LATAM
LATAM-LEAD-000282,Isabel,Santos,isabel.santos@digitalperu.com.br,+54 9 73 8919-3166,DigitalPeru,Gerente,Consumer Goods,Contacted,Cold Call,Chile,,,,4513.0,Small,Cold,90.0,PROMO-NAVIDAD-2024,Cloud,2023-12-02,,2023-12-02,Lead from web form,www.digitalperu.com.br,LATAM
LATAM-LEAD-000283,Ana,González,ana.gonzález@solucionessmart.cl,+56 561017825,SolucionesSmart,CEO,Consumer Goods,Converted,Website,Colombia,,12542.0,31416051.0,3774.0,1000+,Warm,39.0,PROMO-NAVIDAD-2024,Security Suite,2024-11-01,2025-01-28,2024-12-30,Lead from web form,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000284,Miguel,Oliveira,miguel.oliveira@solucionessmart.com.co,+55 92 97114-8554,SolucionesSmart,,Healthcare,Nurturing,Trade Show,AR,,92531.0,20521271.0,3798.0,,HOT,,EMAIL-NUTRICION,Security Suite,2022-06-13,,2022-07-26,Lead from Trade Show,,LATAM
LATAM-LEAD-000285,Fernando,Costa,fernando.costa@tecnobrasil.com.br,+55 70 99522-7860,TecnoBrasil,Gerente,,New,Web Form,,,88827.0,,3966.0,201-1000,HOT,36.0,PROMO-NAVIDAD-2024,Integration Tools,2022-11-17,,2023-02-13,Lead from Cold Call,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000286,Patricia,Oliveira,patricia.oliveira@tecnobrasil.cl,+56 207648847,TecnoBrasil,Jefe de TI,Healthcare,Nurturing,Advertisement,Argentina,,70308.0,12332544.0,549.0,1000+,HOT,42.0,EMAIL-NUTRICION,Cloud,2023-03-29,,2023-03-30,Lead from Website,,LATAM
LATAM-LEAD-000287,Luis,Oliveira,luis.oliveira@innovacolombia.com,+51 918163175,InnovaColombia,Jefe de TI,Consumer Goods,Disqualified,Partner,PE,MG,20802.0,16823281.0,172.0,51-200,Cold,20.0,t4-2024-webinar,Security Suite,2023-03-22,,2023-04-21,Lead from Web Form,,LATAM
LATAM-LEAD-000288,Ana,Oliveira,ana.oliveira@tecnobrasil.cl,+54 9 72 5086-6322,TecnoBrasil,Jefe de TI,Manufacturing,New,Website,Brazil,BA,42582.0,,4914.0,51-200,Hot,56.0,CUMBRE-TECH-2024,cloud suite,2022-03-19,,2022-05-31,,,LATAM
LATAM-LEAD-000289,Ana,Costa,ana.costa@futurotech.cl,+54 9 98 4644-6478,FuturoTech,,Retail,Converted,LinkedIn,CO,,12581.0,15699016.0,2046.0,201-1000,Hot,,PROMO-NAVIDAD-2024,Integration Tools,2022-02-09,2022-07-31,2022-03-03,,www.futurotech.com.br,LATAM
LATAM-LEAD-000290,Luis,Silva,luis.silva@solucionessmart.cl,+54 9 26 5072-3163,SolucionesSmart,Jefe de TI,Financial Services,NEW,Web Form,Colombia,BA,52502.0,33564257.0,,1 to 10,B,89.0,T4-2024-WEBINAR,Security Suite,2023-01-26,,,Lead from Website,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000291,Carmen,López,carmen.lópez@digitalperu.com.ar,+54 9 14 8967-9468,DigitalPeru,Director,Consumer Goods,Converted,Referral,Argentina,BA,55782.0,15079624.0,2550.0,1 to 10,B,8.0,,,2022-05-26,2022-08-30,2022-06-09,Lead from Advertisement,www.digitalperu.com.br,LATAM
LATAM-LEAD-000292,Carmen,Martínez,carmen.martínez@example.com.ar,+54 9 12 8054-2971,,VP Marketing,Healthcare,,Referral,PE,,66698.0,8919668.0,,1-10,HOT,9.0,CUMBRE-TECH-2024,Cloud Suite,2022-09-06,,2022-09-13,Lead from None,,LATAM
LATAM-LEAD-000293,Ricardo,López,RICARDO.LÓPEZ@solucionessmart.com.co,,SolucionesSmart,Gerente,TECH,NEW,web form,Brazil,,,28124514.0,420.0,201-1000,Cold,65.0,,Cloud,2024-05-10,,2024-07-17,Lead from Web Form,,LATAM
LATAM-LEAD-000294,Miguel,Costa,MIGUEL.COSTA@dataargentina.cl,+57 551469867,DataArgentina,Dir,Technology,Contacted,Email Marketing,PE,,53787.0,37466506.0,1323.0,Medium,HOT,,T4-2024-WEBINAR,Cloud Suite,2024-03-01,,2024-03-20,Lead from Cold Call,www.dataargentina.com.br,LATAM
LATAM-LEAD-000295,Laura,Costa,laura.costa@dataargentina.com.co,+51 938666015,DataArgentina,Gerente,Health,Nurturing,LinkedIn,Brazil,,78213.0,39290790.0,4676.0,Small,Warm,44.0,CUMBRE-TECH-2024,Cloud,2023-08-18,,2023-10-09,Lead from Referral,,LATAM
LATAM-LEAD-000296,Isabel,Rodríguez,isabel.rodríguez@tecnobrasil.com.co,+55 48 95805-8063,TecnoBrasil,Gerente,Education,,Website,Peru,MG,49802.0,6099856.0,3605.0,201-1000,Cold,,T4-2024-WEBINAR,Analytics Platform,2024-06-09,,2024-07-23,Lead from LinkedIn,,LATAM
LATAM-LEAD-000297,Isabel,Morales,isabel.morales@example.com,+54 9 30 7810-2765,,Jefe de TI,Manufacturing,New,,Colombia,SP,28818.0,3963928.0,3081.0,1000+,C,84.0,T4-2024-WEBINAR,Security Suite,2024-09-14,,2024-09-18,Lead from Web Form,,LATAM
LATAM-LEAD-000298,Ricardo,Fernández,RICARDO.FERNÁNDEZ@innovacolombia.com.co,+55 35 94621-5075,InnovaColombia,gerente,Retail,NEW,Website,Brazil,,48148.0,10662162.0,1861.0,1-10,HOT,91.0,CUMBRE-TECH-2024,Cloud Suite,2024-10-12,,2024-12-23,Lead from Website,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000299,Luis,López,luis.lópez@futurotech.com.co,+54 9 67 6362-7622,FuturoTech,Gerente,Technology,NEW,Cold Call,BR,,,19358228.0,,Medium,HOT,13.0,PROMO-NAVIDAD-2024,Security Suite,2022-11-09,,,Lead from web form,www.futurotech.com.br,LATAM
LATAM-LEAD-000300,Luis,Santos,luis.santos@cloudchile.com,+56 721819704,CloudChile,VP Ventas,Finance,New,,CO,,93215.0,39271659.0,1596.0,Medium,Warm,60.0,EMAIL-NUTRICION,Cloud,2024-11-04,,2025-01-13,Lead from Trade Show,www.cloudchile.com.br,LATAM
LATAM-LEAD-000301,José,Silva,josé.silva@cloudchile.com.co,+55 69 93845-8569,CloudChile,Director,Manufacturing,Disqualified,Email Marketing,Brazil,,,7473704.0,268.0,51-200,,80.0,,cloud suite,2022-11-24,,,,,LATAM
LATAM-LEAD-000302,Ana,Costa,ana.costa@futurotech.com,+56 974651521,FuturoTech,Dir,Consumer Goods,New,Cold Call,,MG,98675.0,20485914.0,3362.0,,A,5.0,PROMO-NAVIDAD-2024,Security Suite,2022-01-14,,,,www.futurotech.com.br,LATAM
LATAM-LEAD-000303,Fernando,Santos,fernando.santos@dataargentina.com.ar,+57 730550994,DataArgentina,Gerente,Manufacturing,Converted,Trade Show,Colombia,,10178.0,18547587.0,3175.0,Large,Warm,64.0,EMAIL-NUTRICION,Cloud,2022-08-01,2022-10-28,2022-08-03,,,LATAM
LATAM-LEAD-000304,Carmen,López,carmen.lópez@digitalperu.cl,+54 9 44 1447-4645,DigitalPeru,CEO,Finance,Qualified,Trade Show,AR,,78847.0,40651779.0,2032.0,1 to 10,Warm,50.0,t4-2024-webinar,Cloud,2023-10-07,,2023-10-30,Lead from Partner,www.digitalperu.com.br,LATAM
LATAM-LEAD-000305,Maria,Silva,MARIA.SILVA@futurotech.com,+54 9 60 4955-2435,FuturoTech,Gerente,Financial Services,Converted,Web Form,CO,BA,22402.0,15257168.0,3192.0,1000+,Hot,,EMAIL-NUTRICION,Security Suite,2022-02-04,2022-05-31,2022-03-27,Lead from Trade Show,www.futurotech.com.br,LATAM
LATAM-LEAD-000306,Miguel,Costa,miguel.costa@digitalperu.com.br,,DigitalPeru,,Finance,Converted,Web Form,Brasil,RJ,51051.0,20899876.0,1664.0,1-10,HOT,14.0,T4-2024-WEBINAR,Integration Tools,2024-11-07,2024-10-17,,Lead from Partner,www.digitalperu.com.br,LATAM
LATAM-LEAD-000307,Carlos,Rodríguez,carlos.rodríguez@tecnobrasil.cl,+54 9 67 5576-4726,TecnoBrasil,CEO,Retail,Disqualified,Website,PE,,54884.0,10955435.0,902.0,Large,Hot,93.0,PROMO-NAVIDAD-2024,Security Suite,2022-12-15,,2022-12-15,Lead from Web Form,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000308,Laura,Fernández,laura.fernández@cloudchile.com,+56 211417521,CloudChile,,Retail,Converted,web form,AR,RJ,74921.0,10316418.0,1616.0,,C,48.0,CUMBRE-TECH-2024,,2024-02-27,,2024-05-16,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000309,Miguel,Pérez,miguel.pérez@example.com.br,+54 9 87 7398-8214,,Gerente,Tech,Converted,Web Form,Chile,SP,40014.0,31138355.0,980.0,11-50,,,T4-2024-WEBINAR,Integration Tools,2022-07-09,,2022-09-22,Lead from LinkedIn,,LATAM
LATAM-LEAD-000310,Carmen,Rodríguez,carmen.rodríguez@futurotech.cl,+55 39 99818-4888,FuturoTech,CTO,,NEW,Cold Call,Colombia,SP,61789.0,39237299.0,2976.0,Small,Cold,83.0,T4-2024-WEBINAR,Security Suite,2023-09-12,2023-10-01,,Lead from Partner,www.futurotech.com.br,LATAM
LATAM-LEAD-000311,Carlos,Silva,carlos.silva@dataargentina.com.br,+54 9 81 5225-5134,DataArgentina,Dir,,New,,Brasil,,,3245981.0,4565.0,,Cold,24.0,,cloud suite,2022-08-16,,2022-10-03,Lead from web form,,LATAM
LATAM-LEAD-000312,Ricardo,Costa,ricardo.costa@futurotech.cl,+54 9 69 5014-7761,FuturoTech,Jefe de TI,Education,Converted,Partner,Brasil,RJ,79508.0,9475721.0,,201-1000,Warm,50.0,CUMBRE-TECH-2024,Cloud Suite,2024-09-06,2024-11-01,2024-09-14,Lead from Website,www.futurotech.com.br,LATAM
LATAM-LEAD-000313,Ana,Silva,ana.silva@cloudchile.com,,CloudChile,Dir,Consumer Goods,Contacted,Referral,CL,MG,41957.0,,564.0,1 to 10,A,43.0,PROMO-NAVIDAD-2024,cloud suite,2023-01-24,,2023-02-12,Lead from Website,www.cloudchile.com.br,LATAM
LATAM-LEAD-000314,Isabel,Santos,isabel.santos@cloudchile.com,,CloudChile,VP Ventas,Education,Nurturing,Cold Call,Peru,BA,99626.0,16763974.0,3526.0,,,14.0,T4-2024-WEBINAR,Security Suite,2024-02-19,,2024-03-18,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000315,Carlos,Fernández,carlos.fernández@tecnobrasil.com,+56 927772720,TecnoBrasil,VP Marketing,TECH,NEW,Cold Call,Colombia,,,38830357.0,,51-200,Hot,34.0,EMAIL-NUTRICION,Analytics Platform,2023-10-19,,2023-11-02,Lead from Partner,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000316,Carlos,García,carlos.garcía@cloudchile.cl,+51 625817673,CloudChile,,Retail,Converted,Advertisement,Peru,,74076.0,21296142.0,562.0,1 to 10,Cold,57.0,CUMBRE-TECH-2024,,2023-01-25,2023-06-12,,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000317,Miguel,González,miguel.gonzález@tecnobrasil.com.co,+55 30 95976-5778,TecnoBrasil,VP Ventas,Retail,,LinkedIn,Brazil,,,16826529.0,,,Cold,21.0,t4-2024-webinar,Security Suite,2023-03-24,,2023-06-03,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000318,José,Santos,josé.santos@tecnobrasil.com.co,+57 684940799,TecnoBrasil,Jefe de TI,Healthcare,Nurturing,Cold Call,Brazil,SP,,1610338.0,1138.0,,HOT,86.0,T4-2024-WEBINAR,Integration Tools,2024-08-24,,2024-09-13,Lead from Partner,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000319,Ana,Costa,ANA.COSTA@futurotech.com.br,+54 9 20 1530-9409,FuturoTech,Director,Consumer Goods,Converted,Trade Show,,BA,26884.0,11704345.0,400.0,1-10,A,57.0,PROMO-NAVIDAD-2024,Analytics Platform,2023-10-31,2024-01-23,2023-11-04,,www.futurotech.com.br,LATAM
LATAM-LEAD-000320,Ana,Silva,ana.silva@innovacolombia.com,+54 9 83 3319-1493,InnovaColombia,Dir,Financial Services,Disqualified,Partner,,SP,65872.0,37556932.0,2513.0,1-10,A,0.0,CUMBRE-TECH-2024,Security Suite,2023-07-11,,2023-08-12,,,LATAM
LATAM-LEAD-000321,Maria,López,maria.lópez@futurotech.cl,+55 93 91556-9024,FuturoTech,VP Marketing,Manufacturing,New,Cold Call,Peru,RJ,86853.0,,,Small,Hot,2.0,t4-2024-webinar,Cloud,2023-06-25,2023-07-30,2023-08-16,Lead from Partner,,LATAM
LATAM-LEAD-000322,Laura,García,laura.garcía@dataargentina.com.ar,,DataArgentina,Gerente,Education,Converted,,CO,,68334.0,15871364.0,2230.0,1-10,B,51.0,PROMO-NAVIDAD-2024,Security Suite,2023-11-07,,2024-02-01,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000323,Maria,Santos,maria.santos@dataargentina.com.co,+54 9 78 3902-7584,DataArgentina,Gerente,Retail,Converted,Referral,Colombia,,41189.0,,2948.0,,Hot,75.0,EMAIL-NUTRICION,Cloud Suite,2023-11-07,,2024-01-01,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000324,Luis,Oliveira,luis.oliveira@cloudchile.cl,+55 51 95777-7664,CloudChile,,Education,Converted,Advertisement,Colombia,SP,,30246170.0,4501.0,201-1000,Hot,97.0,CUMBRE-TECH-2024,Integration Tools,2023-03-27,,2023-04-14,Lead from Trade Show,www.cloudchile.com.br,LATAM
LATAM-LEAD-000325,Ricardo,Santos,ricardo.santos@dataargentina.com.br,+55 54 92750-3974,DataArgentina,Director,Retail,Converted,LinkedIn,CL,,17967.0,,2240.0,Large,,9.0,PROMO-NAVIDAD-2024,,2024-03-07,2024-06-07,2024-05-19,Lead from web form,www.dataargentina.com.br,LATAM
LATAM-LEAD-000326,Ana,Silva,ana.silva@example.com,+51 738225757,,VP Ventas,Finance,Contacted,Referral,PE,BA,16375.0,14885874.0,3989.0,,C,18.0,,Security Suite,2023-07-30,,2023-10-09,Lead from None,,LATAM
LATAM-LEAD-000327,Miguel,Pérez,MIGUEL.PÉREZ@dataargentina.com,+55 40 98133-5662,DataArgentina,Dir,Consumer Goods,NEW,web form,,BA,50977.0,43222157.0,2547.0,1000+,Warm,5.0,EMAIL-NUTRICION,Integration Tools,2023-06-13,,2023-07-04,Lead from Cold Call,www.dataargentina.com.br,LATAM
LATAM-LEAD-000328,Carmen,Rodríguez,carmen.rodríguez@innovacolombia.cl,+54 9 75 4429-9449,InnovaColombia,Jefe de TI,,Converted,Website,,SP,89425.0,38506515.0,2990.0,,C,96.0,PROMO-NAVIDAD-2024,,2023-09-02,,2023-10-25,Lead from None,,LATAM
LATAM-LEAD-000329,Isabel,Pérez,isabel.pérez@digitalperu.com.co,+55 97 97634-8629,DigitalPeru,VP Marketing,Financial Services,New,Website,PE,BA,94137.0,33112832.0,1795.0,Medium,Cold,,PROMO-NAVIDAD-2024,,2023-03-23,,2023-05-03,,,LATAM
LATAM-LEAD-000330,Ana,López,,+55 21 92264-7432,SolucionesSmart,Jefe de TI,Retail,Converted,Cold Call,Colombia,,53386.0,19208811.0,1286.0,1000+,Hot,,PROMO-NAVIDAD-2024,Analytics Platform,2022-09-24,,2022-11-25,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000331,Patricia,Martínez,patricia.martínez@tecnobrasil.com.br,+55 15 96735-2860,TecnoBrasil,,Manufacturing,Converted,Referral,Argentina,BA,57245.0,31648364.0,920.0,51-200,Warm,31.0,t4-2024-webinar,Cloud,2023-05-13,,,Lead from Advertisement,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000332,Carlos,López,carlos.lópez@solucionessmart.com,+51 128362579,SolucionesSmart,Jefe de TI,Tech,,Trade Show,AR,BA,10572.0,24995937.0,2796.0,1 to 10,C,,EMAIL-NUTRICION,Analytics Platform,2022-03-02,,2022-04-25,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000333,Fernando,Fernández,FERNANDO.FERNÁNDEZ@digitalperu.com,+57 137973579,DigitalPeru,Gerente,Health,Converted,Cold Call,,RJ,59418.0,9637310.0,3484.0,1 to 10,Hot,,t4-2024-webinar,Analytics Platform,2023-03-20,2023-07-03,,Lead from Email Marketing,www.digitalperu.com.br,LATAM
LATAM-LEAD-000334,Ricardo,Silva,ricardo.silva@futurotech.com.br,+56 141524671,FuturoTech,Gerente,Retail,New,web form,Argentina,,69912.0,32018539.0,948.0,Medium,Cold,70.0,t4-2024-webinar,Analytics Platform,2022-08-02,,2022-10-28,Lead from web form,www.futurotech.com.br,LATAM
LATAM-LEAD-000335,Maria,Morales,MARIA.MORALES@cloudchile.com.co,+55 63 90690-1911,CloudChile,gerente,Healthcare,Qualified,Cold Call,CO,,46664.0,3733344.0,4594.0,Small,HOT,68.0,EMAIL-NUTRICION,cloud suite,2024-02-13,,,Lead from Cold Call,,LATAM
LATAM-LEAD-000336,Ana,Oliveira,ana.oliveira@cloudchile.com,,CloudChile,CTO,Tech,New,Partner,Chile,BA,,33055122.0,4661.0,Medium,Hot,33.0,EMAIL-NUTRICION,Analytics Platform,2024-11-27,,2024-12-29,Lead from Email Marketing,,LATAM
LATAM-LEAD-000337,Isabel,García,ISABEL.GARCÍA@example.com.co,+51 392685500,,VP Marketing,Education,NEW,Advertisement,Colombia,SP,21326.0,,4107.0,1 to 10,HOT,19.0,,Security Suite,2024-08-11,,,Lead from web form,,LATAM
LATAM-LEAD-000338,José,Pérez,JOSÉ.PÉREZ@cloudchile.com.co,+54 9 73 2221-9453,CloudChile,VP Marketing,Technology,Contacted,Email Marketing,CL,MG,11386.0,5084223.0,3298.0,Medium,B,73.0,CUMBRE-TECH-2024,,2024-04-01,,,Lead from None,,LATAM
LATAM-LEAD-000339,Maria,Oliveira,maria.oliveira@digitalperu.com.br,+56 719335233,DigitalPeru,Dir,Financial Services,Converted,web form,CO,,,47240707.0,19.0,,,13.0,CUMBRE-TECH-2024,Analytics Platform,2022-10-01,,,Lead from Referral,www.digitalperu.com.br,LATAM
LATAM-LEAD-000340,Carlos,González,carlos.gonzález@digitalperu.com,+51 415326669,DigitalPeru,VP Marketing,Financial Services,Converted,Website,Brazil,SP,,38395667.0,429.0,Large,Hot,63.0,,,2022-04-30,2022-09-18,2022-05-22,,,LATAM
LATAM-LEAD-000341,Carmen,Costa,CARMEN.COSTA@digitalperu.com.ar,+55 96 92820-8711,DigitalPeru,Jefe de TI,Consumer Goods,Converted,web form,Colombia,,95714.0,22498437.0,4918.0,Medium,C,95.0,EMAIL-NUTRICION,,2024-08-27,2025-02-04,2024-09-17,Lead from Partner,www.digitalperu.com.br,LATAM
LATAM-LEAD-000342,Ricardo,Fernández,ricardo.fernández@digitalperu.com.co,,DigitalPeru,Jefe de TI,Financial Services,Converted,LinkedIn,Argentina,,68214.0,26639520.0,4990.0,Large,,95.0,t4-2024-webinar,Integration Tools,2022-12-06,,2022-12-06,Lead from Email Marketing,www.digitalperu.com.br,LATAM
LATAM-LEAD-000343,Maria,González,maria.gonzález@digitalperu.cl,+51 162612110,DigitalPeru,CEO,Education,Disqualified,,CL,,98321.0,17245764.0,229.0,1 to 10,,33.0,CUMBRE-TECH-2024,cloud suite,2022-04-06,,2022-04-24,Lead from web form,,LATAM
LATAM-LEAD-000344,Maria,Santos,maria.santos@tecnobrasil.com,+51 445215545,TecnoBrasil,Dir,Retail,Contacted,Cold Call,Brasil,,64008.0,,438.0,Large,A,88.0,,Cloud Suite,2024-11-27,,2024-12-02,Lead from Cold Call,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000345,Miguel,Rodríguez,miguel.rodríguez@cloudchile.cl,+51 655169243,CloudChile,,Health,NEW,Referral,,SP,46951.0,45941324.0,4432.0,1000+,HOT,0.0,CUMBRE-TECH-2024,Analytics Platform,2023-12-10,,2024-02-06,Lead from Advertisement,www.cloudchile.com.br,LATAM
LATAM-LEAD-000346,Luis,Costa,luis.costa@example.com.br,+54 9 28 3964-7943,,,Tech,Converted,web form,CO,,81009.0,31683923.0,2293.0,Small,B,97.0,CUMBRE-TECH-2024,Cloud Suite,2023-01-05,2023-05-03,2023-01-05,,,LATAM
LATAM-LEAD-000347,Patricia,Oliveira,patricia.oliveira@innovacolombia.com.co,,InnovaColombia,Dir,Retail,New,Trade Show,CL,,24533.0,18809951.0,4335.0,1000+,B,31.0,EMAIL-NUTRICION,,2024-05-01,,2024-06-14,Lead from Referral,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000348,Miguel,Pérez,MIGUEL.PÉREZ@futurotech.com.co,+54 9 88 5134-9494,FuturoTech,Gerente,Education,Nurturing,LinkedIn,Brasil,RJ,68918.0,20199713.0,443.0,201-1000,HOT,22.0,t4-2024-webinar,,2022-10-06,,2022-12-07,,www.futurotech.com.br,LATAM
LATAM-LEAD-000349,Ricardo,Oliveira,ricardo.oliveira@digitalperu.com.br,+55 79 90234-9053,DigitalPeru,gerente,Healthcare,Converted,,Colombia,SP,64551.0,,2457.0,Small,C,48.0,PROMO-NAVIDAD-2024,Security Suite,2023-09-03,,2023-12-02,Lead from Referral,www.digitalperu.com.br,LATAM
LATAM-LEAD-000350,Carlos,Oliveira,carlos.oliveira@cloudchile.com.co,,CloudChile,Jefe de TI,Consumer Goods,Converted,Trade Show,CL,,50653.0,33755197.0,4373.0,1000+,HOT,42.0,PROMO-NAVIDAD-2024,Cloud Suite,2023-11-25,2024-05-13,2024-02-18,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000351,Patricia,Pérez,patricia@invalid,,,VP Marketing,Health,Qualified,Partner,AR,,72984.0,9239155.0,4446.0,Small,Cold,67.0,EMAIL-NUTRICION,,2022-07-06,,2022-07-09,Lead from Cold Call,,LATAM
LATAM-LEAD-000352,Carlos,Pérez,carlos.pérez@example.com.co,+54 9 38 5357-6684,,Jefe de TI,Finance,Disqualified,LinkedIn,Chile,RJ,95245.0,,3720.0,Large,Hot,,CUMBRE-TECH-2024,Analytics Platform,2024-07-08,,2024-08-22,Lead from Advertisement,,LATAM
LATAM-LEAD-000353,Ana,Silva,ana.silva@cloudchile.com.co,+55 30 94170-1684,CloudChile,VP Ventas,Education,Converted,Email Marketing,Chile,,89119.0,47100222.0,4751.0,Large,HOT,37.0,T4-2024-WEBINAR,Cloud Suite,2024-08-04,2024-09-06,2024-10-14,Lead from Referral,www.cloudchile.com.br,LATAM
LATAM-LEAD-000354,Patricia,López,patricia.lópez@digitalperu.cl,+55 45 98436-5334,DigitalPeru,VP Marketing,Finance,NEW,LinkedIn,Argentina,,19247.0,11041080.0,4943.0,Small,C,88.0,EMAIL-NUTRICION,Cloud Suite,2024-03-29,,,Lead from Cold Call,,LATAM
LATAM-LEAD-000355,Patricia,Rodríguez,patricia@invalid,+54 9 51 4380-1969,SolucionesSmart,Director,Healthcare,,Web Form,Argentina,RJ,13792.0,16294971.0,4143.0,Large,Warm,48.0,PROMO-NAVIDAD-2024,Cloud,2023-07-26,,2023-09-09,Lead from web form,,LATAM
